GroupHUMAN_GBM_CSC	GroupHUMAN_GBM	GroupHUMAN_HSC	GroupHUMAN_MACROPHAGES	GroupHUMAN_MONOCYTES	GroupHUMAN_GRANULOCYTES	GroupHUMAN_ESC	GroupHUMAN_IPSC	GroupHUMAN_B_CELLS	GroupHUMAN_NEUTROPHILS	GroupHUMAN_T_CELLS	GroupHUMAN_CD4	GroupHUMAN_CD8	GroupHUMAN_NK_CELLS	GroupHUMAN_DENDRITIC_CELLS	GroupHUMAN_DENDRITIC_CELLS_pDC	GroupHUMAN_FIBROBLASTS	GroupHUMAN_ASTROCYTES	GroupHUMAN_OLIGODENDROCYTES	GroupHUMAN_NEURAL_STEM_CELLS	GroupHUMAN_BREAST_CANCER	GroupHUMAN_AML_KASUMI_CELLS	W_1	W_2	W_3	W_4	W_5	W_6	W_7	W_8	W_9	W_10	W_11	W_12	W_13	W_14	W_15	W_16	W_17	W_18	W_19	W_20	W_21	W_22	W_23	W_24	W_25	W_26	W_27	W_28	W_29	W_30	W_31	W_32	W_33	W_34	W_35	W_36	W_37	W_38	W_39	W_40	W_41	W_42	W_43	W_44	W_45	W_46	W_47	W_48	W_49	W_50
SRR2939140	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.422478480010953	-0.219801322821658	-0.203673574209526	0.101379547013389	0.0567213964104316	-0.146499536217141	0.0735143607150476	0.107948131587652	0.0168595952379779	0.0498395336953412	0.111399915154208	0.0114769505442874	-0.164119580271325	-0.19895630532517	0.0848282274058006	0.105803576486406	-0.139852813530355	0.226161369175029	-0.172231347180949	0.0523193682136471	-0.0325827007427003	-0.181719991525475	-0.0950557366756417	-0.179797082995251	-0.107362048285641	0.132617328133986	-0.0364341615903327	-0.034201950572317	0.0171331734888538	-0.0388103983226184	0.0317861306698492	0.0228378558113655	-0.0170229577172217	-0.0624916782941441	0.00544358523151845	0.0250715563214723	-0.0352982140360967	0.0826444115329722	-0.0485928584575084	-0.0169546198157919	0.146170307833878	0.0205790540868327	0.0116192154012386	0.00279071034580648	0.054551868143357	0.00733220478809401	-0.0557662516185888	0.0364083045786992	0.00468168117922935	0.0717803842216349
SRR2910666	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.434061447224087	-0.242828400382463	-0.223966343307145	0.121130023637145	0.0636613784439663	-0.174759850150034	0.0907410348542641	0.144849470923237	0.00513101197249072	0.0565294793051717	0.13746274453324	0.0103634083809007	-0.157959296612146	-0.196159616504087	0.0748663108777285	0.110450935350683	-0.154798863535065	0.216046834943667	-0.170779406501882	0.0283865236448644	-0.0202471011178315	-0.196510765108385	-0.0876880350416583	-0.175966411681032	-0.107994814217258	0.137393692643903	-0.0365710598185272	-0.0308075265235112	0.0165976600801288	-0.0287079864058985	0.0335002950969318	0.0190436444343961	-0.0148802933716222	-0.0720384936239083	-0.00146714031230116	0.0207602595697222	-0.0381547375813012	0.0831926424558315	-0.0446463842180998	-0.0315748279006276	0.147287600765866	0.0573823027857325	0.0395971117906027	0.00671275699191226	0.0668211301231029	-0.0115028803313232	-0.0739995940558511	0.0315191052501965	-0.0166012584905473	0.0876740880201047
SRR2910667	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.442846701248992	-0.222248677086878	-0.220375503532114	0.0948199479131208	0.0467439611014804	-0.144736241752256	0.0776089865539765	0.0858058623142846	0.0232946573512114	0.0332560855342489	0.0997764839474338	0.0212633067540474	-0.176540068440964	-0.206677005733871	0.095797443252653	0.107681593838855	-0.135586421103737	0.232652029295064	-0.170559997547568	0.070955248898552	-0.0302721306704165	-0.175291405003325	-0.137289785315426	-0.170997622124479	-0.103979111326374	0.136884297203814	-0.0391611001364786	-0.0326167886740367	0.0243598986229955	-0.0316916310780325	0.0479684296091655	0.0359884215080928	-0.038766262326776	-0.0700652553693263	0.00823965694109679	0.0293240491873651	-0.0302308629326845	0.095351230600206	-0.0515401004579737	-0.0175058871339714	0.153969105475188	0.0309937765724717	0.00964827109930791	-0.00983769360263552	0.0563440961454029	-0.00890405566758036	-0.0823880401665836	0.0518014528141632	-0.00633829834976435	0.069497549732391
SRR4422200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.341461765303073	-0.149466980057447	-0.190672982551913	0.0399519673221707	0.03347695208016	-0.0655730815112444	-0.0153702744962315	-0.135784445791374	0.0626526198511026	0.100505448463406	0.136401472434769	-0.023749131033951	-0.125313871245362	-0.187021492439073	0.0523831225061625	0.065089280692559	-0.0425802235622595	0.277933827346396	-0.102670603100414	0.0336548601349681	-0.111830803876351	-0.0962770719106037	-0.196656445458783	-0.157900861594555	-0.153761307123764	0.0954501107401866	-0.0427560247303248	-0.072054640839346	0.0431593640567818	-0.0899357173498707	0.0415812139100893	0.0511790937016025	-0.0763239917951531	-0.0159440476429622	0.00118201506604084	0.0781227003998934	-0.0363948807542904	0.151354884304015	-0.00503847357048728	-0.0017019505095264	0.111022520876337	-0.0136453938318162	-0.0437910608163449	-0.112056773610693	0.043375654822478	0.0767157238761845	-0.0116534534770134	0.0762095384541477	-0.0090249566572224	0.0285232882460875
SRR4422201	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.336467666219098	-0.144524157758881	-0.179998778647569	0.0395442138825806	0.0422523648465021	-0.068926626386103	-0.0137149797499232	-0.130051843458984	0.0650848726278342	0.10206643364489	0.134529769027045	-0.0284327577515487	-0.127672342840073	-0.17667971140876	0.0504701744379841	0.06969463810133	-0.0457260619152421	0.272039135337257	-0.0995774219345478	0.0319373830073064	-0.112982216805792	-0.0984897730556716	-0.196596168643609	-0.145334710868203	-0.148930312520322	0.0974321928909644	-0.0448813610696534	-0.075459175614475	0.0512688638515885	-0.0911072577261931	0.0458450431401625	0.052667882380872	-0.0765462277061229	-0.015083508733921	-0.00583141930710046	0.0771771328987871	-0.0372580743369981	0.149138808611359	-0.0150863619861931	-0.00202219269709568	0.110488386014633	-0.00966684508590624	-0.0451467770151503	-0.107785644395148	0.0407537485707828	0.0793873081007981	-0.0121427609724388	0.0776725849464615	-0.0198196109889144	0.0273324067905169
SRR1200250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.341880414889865	-0.128974651229759	-0.161617344609321	0.0263313537779959	-0.0203176126162639	-0.0124848156165133	0.0477344044504241	-0.143267809830777	0.105988945434012	0.0491117748698445	0.0450340849294344	0.035876379841956	-0.132878749215286	-0.148249994294176	0.0562708723464818	0.0841207202865132	-0.0673205762981536	0.180187488405836	-0.157049630499872	0.0280959865752353	-0.0510542900566003	-0.159466701109562	-0.190054217603875	-0.189186470910063	-0.0898997495862196	0.0729613751291602	-0.047913908079614	-0.0687375508003923	0.0489740181681825	-0.0692444865215537	0.0186071984698836	0.0317880652632204	-0.0482226897197423	-0.0366228747673905	0.0226170145821017	0.0102676752986646	-0.0648211163535147	0.0927671218895224	0.00726697741702017	-0.0333228614445928	0.157018386928791	-0.0167640093415762	-0.0491028403342078	0.00661224298451568	0.0230137489679577	0.00967754139795615	-0.0384482352421471	0.0220048360624173	0.0229564996555276	0.0722648738391824
SRR1198658	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.343336374197287	-0.138111727082614	-0.18007842932087	0.026280943614922	-0.0278839791158191	-0.01435709384638	0.0518841533037611	-0.147936026619927	0.103946085881132	0.0594114463647525	0.039394627089063	0.0382185030057756	-0.113169306666543	-0.167358022123832	0.0615545922983759	0.0770865084637716	-0.061317136015451	0.193031770946126	-0.155128420998187	0.0340550202879062	-0.0464411967538338	-0.132085207264413	-0.185011913463013	-0.196479476478581	-0.0968054898341017	0.073334582661515	-0.0576747005268937	-0.055437734197155	0.0476225740196293	-0.0645717610884603	0.0194036582027116	0.030295351138267	-0.048749293120276	-0.027621269479603	0.0243193724066313	0.0158161568989396	-0.0655592390827064	0.102552596419714	0.0224306538471968	-0.0390498767484041	0.146772282634449	-0.0117247505341956	-0.0544200054345919	0.00374917363991725	0.0297012788745705	0.00593646819110971	-0.0318754461270657	0.0172065868785853	0.0223952814925907	0.0782759059466609
SRR1198659	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.347781347294828	-0.144401270467983	-0.166785556879698	0.0320236356068079	-0.0342301664645893	-0.011707285245059	0.0469887466624268	-0.154053618832488	0.0786527140317365	0.0693938577150205	0.0594538621443764	0.0390050431901828	-0.109961954819155	-0.154483878090822	0.0533272091734958	0.0845851936311212	-0.0749531019820077	0.169632653771439	-0.158136764482769	-0.0218675709136751	-0.0258509962117887	-0.19494554014591	-0.160681252528105	-0.155574110839435	-0.0552845935421807	0.0767185564503898	-0.0460880429384167	-0.0554646495625862	0.0257245230335782	-0.0588499550390491	-0.00927062623791629	0.00354075376897032	-0.0180462238241315	-0.0103140320348563	0.00621896585902781	-0.0365284899382531	-0.0992737923759459	0.0731460029171533	0.0383841752327227	-0.0481789280460066	0.166587600197426	-0.0204104325607978	-0.0741726197951699	0.0173302414738198	-0.0209110303278887	0.0516157404402199	-0.0148800709832247	0.0211385121106261	0.0536434726073997	0.0492758708544702
SRR1198660	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.342782138653166	-0.13777775289203	-0.1703350435333	0.0257252308447411	-0.0284203233682376	-0.015343861211388	0.0561608981613338	-0.147405865107287	0.089425063359525	0.0377746268307132	0.0410359678259178	0.0413111127999701	-0.105341124842853	-0.161519622454017	0.052520293856119	0.0865396414054209	-0.0432328739163038	0.191219891653834	-0.139186768909237	0.035161178198478	-0.050091921996196	-0.15511809598328	-0.182032604726848	-0.167765551989098	-0.0661156496794899	0.0588141679005849	-0.053145820919236	-0.0528584477620053	0.0518156029787832	-0.0563499722781893	0.0294380072245219	0.0317794340362059	-0.0537057917859402	-0.0106439174813372	0.0125203044141007	0.0130673195398109	-0.0694139358497791	0.0924591714943377	0.0179778346208608	-0.0343656521698309	0.144278873310833	-0.0316908850006543	-0.060299564122515	-0.00484932235942368	0.0137724530981239	0.0104848451842718	-0.0249851166577591	0.0247369489516791	0.0345193590968045	0.051266308225134
SRR2392980	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.283961486903608	-0.102581829263781	-0.155596192275733	0.0166291339055557	-0.0391721628043905	-0.0409449432553787	0.0580310410438943	-0.100618121776646	0.0358262152359643	0.055799535329569	0.0959395093759778	0.014759968742003	-0.110935292138039	-0.0106435178554817	0.00159129869554625	0.187844192901278	-0.090738306417802	0.00758875270809735	-0.0631725806818362	-0.127271412293266	-0.0176602163944957	-0.29899959204822	-0.226283232027804	-0.0298287102030828	0.016924313281559	0.0237028697643114	-0.0228543097522958	-0.0425766461854838	0.0369163736113965	-0.0216924125069019	-0.0289722692760752	0.0193634784832039	-0.0473793151262738	0.0173571845258421	-0.0201786582332109	-0.0905913813312868	-0.0640259270144048	0.0137268124575154	0.01197789381794	-0.0482568579377033	0.160414573407799	0.026559444993124	0.0378428604889022	-0.0743564427723267	0.0243307941364129	0.0549587481781541	-0.0611358171514866	0.0658032785557931	-0.0166285093572514	0.0130810540216173
SRR2392981	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.33695737078047	-0.121638584417355	-0.188999176584518	0.0029312888930988	-0.0742402829572745	-0.0334042977084137	0.0611393359442329	-0.120054647481808	0.0228979731144152	0.0496705508192195	0.0960092746854664	0.0250929131144361	-0.125307985477193	-0.0314916675777467	0.0232954327744123	0.212702239737027	-0.108188953797347	-0.00407498896881808	-0.07886443756356	-0.151820404325808	-0.01448206429819	-0.342239915221436	-0.247094248721245	-0.0250780109171798	0.0108541142078946	0.0390632215196149	-0.0263161715343731	-0.0416564757630136	0.034464475464713	-0.020593558132929	-0.0463507848767208	0.0182818203478688	-0.0502938724086159	0.0189130106090882	-0.0147359633052071	-0.0983962175186571	-0.0496713079716549	0.00930206126190609	0.00533435202734054	-0.0431256411154811	0.166658082247283	0.0259196130914675	0.038393388404439	-0.0836735107641795	0.0403096877772177	0.0683785715855656	-0.0664884597830336	0.0765750295936263	-0.00557768286212237	0.0149940852970515
SRR4421761	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.35637527841918	-0.148881328056451	-0.232023063652227	0.0465357667543483	0.0589524231429832	-0.0879312750572529	-0.142410465870417	-0.122443441710688	0.0835830241918894	0.00692799893268768	-0.027544992838425	-0.0313356460179053	-0.0961484325015647	-0.201410694417495	0.00830662230695934	0.0973122830821161	-0.0319748359697063	0.216900954413745	-0.198422724681576	0.0396081135940285	-0.118020100105349	-0.164611415759093	-0.176622164854147	-0.202228211843149	-0.168496179554508	0.112913633743211	-0.0349253100219102	-0.0849919945507677	0.0422253130425718	-0.121928791137598	-0.0277002054911296	0.039784822474117	-0.124389710038133	-0.0420133341860158	0.0521219681326894	0.105123730132135	0.00528047243876297	0.111737032915048	-0.0273084890276592	0.028312446796174	0.0866999434933513	-0.0452359649162499	0.0430430343368465	-0.0508831718438245	0.146565613375359	0.0336619771222535	0.00670738827854283	0.0286776780440096	-0.00996290590187442	0.0767204573105957
SRR4421762	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.322163158813479	-0.115748795026573	-0.193582292486147	0.0441993674613669	0.0624556798186024	-0.0747204889172095	-0.123447422567646	-0.113406088624386	0.0957785908179833	0.0203175649993077	-0.0303728828553182	-0.0291549483695963	-0.0932886039851705	-0.175017977959248	-0.00647568470077964	0.10188607509313	-0.0380289093343673	0.202137764076325	-0.206000966469504	0.0238385367554075	-0.126522103380026	-0.176707047824122	-0.201873550979834	-0.186866297804839	-0.159666451123556	0.100905634375904	-0.0270471991801303	-0.0839217306540925	0.045216219401224	-0.115632754541088	-0.0241716261693287	0.0486824918556681	-0.121531288510866	-0.0559691877035252	0.0650262060517799	0.101039764513144	-0.00937832035285696	0.104080935037012	-0.0329828613794411	0.0317814006602727	0.0675136286724083	-0.0307141590025339	0.0672119011562722	-0.0436268885268526	0.175215458758954	0.0193083946999936	-0.00134619130149418	0.0146670269072122	-0.00738697712844627	0.0706134126407787
SRR517999	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.359756959297901	-0.2000294620138	-0.233845163259941	0.0968603487503498	-0.0245919331103293	-0.0440386481968233	-0.0287701084326386	-0.0256592219518217	0.0630892060482362	0.0225387754139051	0.137404983108668	0.0161346164162984	-0.111125149361865	-0.165965765358054	0.0739434509202031	0.0156114457481496	-0.0657543826943199	0.237285531595216	-0.141647527481537	0.0302442758007701	-0.0339748340745326	-0.188822951769627	-0.147913408201886	-0.152073865603812	-0.0674178468232372	0.127019383744428	-0.0247214092842543	-0.0523630353697644	0.0197556897156012	-0.0322181748026675	0.0447850788857924	0.0461506281641315	-0.0682197220587593	-0.0540914182770305	0.0237964542795053	0.0328779421310208	-0.0985017542039565	0.111591314039599	0.0110188660527707	-0.0196041580786738	0.168016330055482	-0.0217381693446667	-0.000655720435642851	-0.0590450938568026	-0.00763847447430317	0.0226469417967745	-0.0283566101880645	0.0121388136885824	0.0255510706530235	0.0578125472730966
SRR518000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.366890325587961	-0.192542214433953	-0.220842979725431	0.100008933391485	-0.043542554665304	-0.0754747311923825	-0.0369290419282087	0.00461154184114558	0.0517411217436214	0.00460604959303053	0.191066231367102	0.0206753972835902	-0.0809461236871089	-0.152111776144837	0.030341161958902	0.0199694072142995	-0.023738766569638	0.195316833166322	-0.124991679765529	0.02343955591643	-0.0331429031510475	-0.194761205938825	-0.153414382582454	-0.131109434080941	-0.0940622633407401	0.127220136618577	-0.0228519054148773	-0.0559718488639422	0.0211118676860528	-0.0478302634257544	0.00399841403862235	0.0364587536904051	-0.095240118285819	-0.0334829328480197	0.0233430426631168	0.0513332967428726	-0.066202251488165	0.0887463207624802	-0.00597010466194497	-0.00709419271183112	0.128898715263617	-0.0425805887771912	0.0279225785851009	-0.0621489609289367	0.0239249428066815	0.0123006948517071	-0.0196891398785488	0.0148818172778303	0.0324783336991888	0.0521298065637689
SRR1740034	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.338697842815728	-0.144461715745077	-0.14925288586428	0.0230311980500603	-0.0542632246702063	-0.00945289644321833	-0.00115154601891566	-0.016527615476127	0.0903830949765999	0.363442996911868	0.00282884200868481	0.0124678287744251	0.0906218467748435	-0.0557942135496069	-0.0359691969618762	0.0939878269409481	0.0286168309916562	0.109759274316489	0.0863219209288574	-0.106109103354328	-0.119069416302413	-0.15163310324699	-0.0646152696871946	-0.110763380575555	-0.1223990502649	-0.0461927827974554	-0.150551396037717	0.117229660426441	0.074793750616453	0.07057955684869	0.00979786248503583	0.0469985954256061	-0.143608868252261	0.0237826936389303	0.0890390893937393	-0.0919906457883239	-0.122109457197888	0.12611040421383	0.0514491471155644	-0.051859575180404	0.108769823994422	-0.101911311889976	-0.00624370698247274	-0.100978627729169	0.0211157980114983	-0.0557161962136984	-0.0506396697744306	-0.0384209160912589	0.098465604883718	0.01959765814261
SRR1740062	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.322410864259242	-0.134090638816552	-0.139750643332293	0.027348691322955	-0.0434783341127115	-0.017379755167167	0.000846829603564005	-0.0141043024259874	0.089715305873937	0.349071615379319	0.00933918628701185	0.0119809681800211	0.0691206543932841	-0.0410408207712393	-0.0419935255669448	0.0791927914843579	0.0205255535027285	0.102923296868683	0.0984559441375924	-0.121329723468657	-0.110337149347768	-0.147676006670903	-0.0824281717471211	-0.116502574760983	-0.120840747855552	-0.0372994061782529	-0.148299015755168	0.102162417897244	0.079859328513814	0.0708345243070876	0.0248241504208673	0.0592762906202203	-0.15046740300707	0.00939699710196029	0.0851031096901249	-0.0815408123362687	-0.118411990356167	0.132001173727939	0.0424847205972553	-0.0435324458140436	0.111146139009758	-0.0757978790800853	0.0157688080014492	-0.104842309050216	0.0183694167206935	-0.0563408737972163	-0.0731663857728589	-0.0288487895809558	0.0741321952134237	0.0317027100590201
SRR1613932	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.349469622404898	-0.146646071507486	-0.15526353609491	0.0153530093616307	-0.0597832510300673	-0.0311107848019464	0.00362676632467714	-0.0108537458327577	0.121764365498769	0.376483242577174	0.0194591251337924	0.0258057491915308	0.0906197256003295	-0.0105322881808484	-0.00596388570126184	0.100131751636687	0.0559241997571233	0.176473259603448	0.105715030972602	-0.122129708367849	-0.146596680271788	-0.166618901807697	-0.105968924647221	-0.0889315491591823	-0.098847429289273	-0.049441489559503	-0.137739781970015	0.102702656698976	0.0702093146253647	0.0582559485111868	0.00393391647655582	0.0435021558066376	-0.137307554462316	0.0117998312587375	0.079251515507625	-0.104044038711853	-0.162017735378768	0.146631404332446	0.0662378472526706	-0.0561795684784096	0.0816671987918314	-0.05259300897755	-0.027734967722767	-0.139201669689699	0.0361534692844169	-0.0868377633510715	-0.0582438341054794	-0.0396761389260943	0.120122471354658	-0.0014162122386058
SRR3647474	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.395405426400623	-0.166512864459596	-0.148541935577402	0.0019741591978667	-0.0558397701502614	-0.0691209805354663	-0.0188102330081508	0.00919575176021805	0.118800819961602	0.40662447466581	-0.029083866360223	0.0543462946224258	0.0866916819674821	0.0263906736575413	-0.0300049145877352	-0.0452534152762082	0.099834516957283	0.167051547667656	0.189492750063174	-0.158940702528198	-0.165509046933266	-0.262949527760672	-0.112634582969027	-0.141114161897034	-0.0190566426608893	-0.0591990637403581	-0.088737698236197	-0.000648024364487635	0.0872597348894923	0.0105026810577633	0.0298471679880478	0.0674231240887062	-0.112466297551002	-0.0484396209619095	0.0568742810026316	-0.0685400716965875	-0.169780164072829	0.108344057988658	0.0362600576532575	-0.0572057696796908	0.125221690024743	-0.0457199405175004	-0.0139966089012572	-0.111520671473882	0.0259912614567713	-0.144679704761318	-0.0615940564791976	-0.077065723386616	0.123972289864393	0.0191407232926091
SRR3647488	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.349342573186737	-0.146616043525787	-0.133390641217949	0.00575577479482807	-0.0429537340163814	-0.0686584017701408	-0.00305555369974099	0.0156921493732895	0.116458989709916	0.359355219445896	-0.0131719743899254	0.0522328950633783	0.0686815453537293	0.025168317825887	-0.0426000617706034	-0.0298208208014134	0.0848273940839866	0.162282876754408	0.167644083333549	-0.145391842383019	-0.159548517088994	-0.252992355352829	-0.116863513496158	-0.130273752098029	-0.0187901183404404	-0.0431470689145356	-0.0956551312162928	-0.00891897855431103	0.101659787498968	0.00771069118616908	0.0276928241951288	0.0673634372566035	-0.113580290994247	-0.0542881209088081	0.0543707387242438	-0.0589657786881576	-0.162851749845903	0.102809852152142	0.0319394101913496	-0.0555440931038936	0.133966965531224	-0.0390884867419048	-0.0153438813508236	-0.100792644125323	0.0307053790639387	-0.135066969114601	-0.0561764998923834	-0.06731571737414	0.0986737558976969	0.0298362362981525
SRR1740074	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.262810442555892	-0.13558800983193	-0.106661953564804	0.0205629607843706	-0.0335717007551161	-0.0486436541420929	0.00544479523461391	0.0300864486825088	0.0972624308565627	0.263660277403476	0.0299569219587407	0.0376267300799235	0.0837620576183266	0.0201106804236688	-0.117653503246959	-0.0760393539775316	0.0953833245946463	0.0825517134508491	0.10142947315103	-0.151442498814748	-0.0395035859153073	-0.167319144233726	-0.0828711259184285	-0.17786274480414	0.0019555982495468	-0.0480552285278308	-0.094675774697184	0.0209780445113897	0.154230154535103	0.062976574362627	0.1449957485337	0.103055307791042	-0.0605336057815465	-0.10046523049939	0.00637402938879494	-0.0416020941010674	-0.0935625191678886	0.106465505745486	0.048982890013031	-0.0725331034628752	0.171476317506141	0.0605733767991547	0.038950360378523	-0.0976229451108302	0.0244177027970023	-0.112419332156869	-0.0389261500173427	-0.0916767554004363	0.0637268986639913	0.0359857996903375
SRR1740046	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.275860351929599	-0.143160497794242	-0.114037947925819	0.0222311130416588	-0.0409158517027565	-0.0407302717036894	-0.0034556949993992	0.0291849956134502	0.0954471019707667	0.287118767644761	0.0260178818536724	0.0371004848341417	0.0961809988187675	0.00905655821785608	-0.107695351548258	-0.0740739647779719	0.0976239298504909	0.0913398369116308	0.099479221016316	-0.155964693020848	-0.04037485758974	-0.172833307960285	-0.0676766082432048	-0.177481951716214	-0.000561257194986373	-0.0688746681957103	-0.0931561211833695	0.0331517128587298	0.151310017772197	0.0600352188437769	0.146920761964943	0.101926869215967	-0.0506251534703112	-0.0949328324587157	0.00584822238679284	-0.053143196575756	-0.121488424059194	0.100210773461226	0.0529198528464693	-0.0682792950571393	0.168378456321259	0.0446506296936862	0.0304020035833831	-0.0962760803632744	0.0275238122686464	-0.115253956157977	-0.0236081326942762	-0.0965876047404588	0.0927624613284471	0.0320429682412836
SRR1740086	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.32119789327834	-0.132081860704525	-0.131235796041531	0.0306430094605398	-0.0416037447266271	-0.00743090415734129	-0.00385064691705381	-0.00439343917658397	0.0969923587729262	0.367458782541029	0.0039389987970731	-0.0229822013480654	0.0894643456315938	-0.027472180998883	-0.0406394720588223	0.0971576642831007	0.0238383079132244	0.0624984916771821	0.0990168921836541	-0.0526327033368104	-0.123283900111147	-0.166263215740552	-0.119299925739447	-0.1206803282397	-0.0615262586473745	-0.0329601799519956	-0.124372082162226	0.0704234350609641	0.0757732783332144	0.0468718329227394	0.00600311367090237	0.0379099475422678	-0.116184948265389	0.020612925479998	0.0137544394357277	-0.0808018151301621	-0.104223245400125	0.0899134182334137	0.0358182057313389	-0.0649109913092102	0.128065840417697	-0.0318680005934712	0.014934762222709	-0.0782989245243506	0.0134080551917325	-0.0329640278409328	-0.0501264167289197	-0.0175945722032193	0.0556349017689135	0.0214458841397144
SRR1740058	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.349633905254596	-0.148978420764646	-0.145889004287588	0.0313507963961472	-0.0587642934093225	0.000310626268534209	-0.016732514285917	-0.00740904526818507	0.0986263399488366	0.400406160912776	-0.00352297753952651	-0.0244247331544151	0.111872221506919	-0.0380298016001712	-0.0267607118432743	0.10520948010416	0.0348023273246744	0.0736929684658873	0.0903269314301296	-0.0437208326277636	-0.127894320560615	-0.179087683062	-0.105595047674402	-0.113752421786662	-0.0544567105786047	-0.0389509803247535	-0.124142377093961	0.0801087826972544	0.0617530808250303	0.0471038983492539	-0.0100518927108633	0.0224515144575044	-0.102414339630681	0.0324324812384098	0.0191609174863234	-0.0910778068853889	-0.121451793684824	0.0862656293542554	0.0512726885668333	-0.0650155123233976	0.111719473546592	-0.057944839908292	-0.00713161119452296	-0.0788425016419989	0.0154101621999907	-0.025166226048215	-0.0329183696811157	-0.0294285748558051	0.0939872188908673	0.0100259307031649
SRR1613934	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.402625243547645	-0.136678504028384	-0.149040155177035	0.00102642459227865	-0.0267654897166323	-0.0601667437888108	-0.0178679293411167	0.0200552780316552	0.171936433898866	0.432105082430048	0.0244149300803765	-0.0190087985753438	0.0831527847891231	0.0672267019931353	0.00377587547910208	0.116484001534862	0.0915121404134038	0.191421815189555	0.143127418458788	-0.0546465858205206	-0.213759270454936	-0.207188981560819	-0.202497456127907	-0.0795721320541931	-0.0354780415570898	-0.0561179157665266	-0.103835626528218	0.029423314615232	0.0642800167523941	-0.000201078655362756	-0.02731508818588	0.0252033306506582	-0.12165848484458	0.00913295174004585	0.0182688827933917	-0.0982713480925242	-0.14831969627507	0.109430919609566	0.0380375644692428	-0.0749962687520989	0.113817588995004	-0.0127697986944131	-0.0588238217683686	-0.145494902278686	0.065650749888841	-0.0585844988827748	-0.0405674706548026	-0.00680495981921023	0.109874710024954	-0.008914647056766
SRR1613935	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.384663747825829	-0.12768107021651	-0.112645411571246	0.00841736058061035	-0.000771185877305399	-0.0223465007148059	-0.0260536433929413	0.0308404302625999	0.154807909578286	0.455011529222474	0.0230625230359821	-0.0682062111006535	0.104884729382272	0.00667698052164125	-0.0212503813766741	0.178275990246401	0.038916759726664	0.147021557566061	0.127094093414438	-0.0376431118777657	-0.184892514240649	-0.165744872627085	-0.159665366191757	-0.0543650571056941	-0.0704101330238733	-0.0281268632457875	-0.162141252895423	0.0322729467660687	0.118171507785793	0.0207139547341733	-0.0173711178907353	0.0506035947773738	-0.14821682121501	0.0494182394183029	-0.00171077980562234	-0.117229152154942	-0.146019085126852	0.136103045148754	0.100420930369741	-0.113354795000727	0.138376048105393	-0.0263676647497766	-0.0747992871748249	-0.168374336153449	0.0742620257870978	-0.107757060115439	-0.0380482010923882	-0.0362481669255915	0.0630414985393151	-0.0167842306281766
